A	A8
A	A_1_2_3_4_5_6_7_9_10_11
A7	C
A_1_2_3_4_5_6_7_9_10_11	A_1_3_4_5_7_11
A_1_2_3_4_5_6_7_9_10_11	A_2_6_9_10
A_1_3_4_5_7_11	A_1_3_5_7
A_1_3_4_5_7_11	A_4_11
A_1_3_5_7	A_1_5
A_1_3_5_7	A_3_7
A_1_5	A1
A_1_5	A5
A_2_6	A2
A_2_6	A6
A_2_6_9_10	A_2_6
A_2_6_9_10	A_9_10
A_3_7	A3
A_3_7	A7
A_4_11	A11
A_4_11	A4
A_9_10	A10
A_9_10	A9
B	B_1_2_3_4_5_7_8_9
B	B_6_10_11
B_1_2_3_4_5_7_8_9	B_1_5
B_1_2_3_4_5_7_8_9	B_2_3_4_7_8_9
B_1_5	B1
B_1_5	B5
B_2_3_4_7_8_9	B_2_7
B_2_3_4_7_8_9	B_3_4_8_9
B_2_7	B2
B_2_7	B7
B_3_4_8_9	B8
B_3_4_8_9	B_3_4_9
B_3_4_8_9	C
B_3_4_9	B4
B_3_4_9	B_3_9
B_3_9	B3
B_3_9	B9
B_6_10_11	B10
B_6_10_11	B_6_11
B_6_11	B11
B_6_11	B6
C	C_1_2_3_6_7_8_10_11
C	C_4_5_9
C_1_2_3_6_7_8_10_11	C_1_2_6_7_11
C_1_2_3_6_7_8_10_11	C_3_8_10
C_1_2_6_7_11	C_1_6_11
C_1_2_6_7_11	C_2_7
C_1_6_11	C1
C_1_6_11	C_6_11
C_2_7	C2
C_2_7	C7
C_3_8	C3
C_3_8	C8
C_3_8_10	C10
C_3_8_10	C_3_8
C_4_5_9	C5
C_4_5_9	C_4_9
C_4_9	C4
C_4_9	C9
C_6_11	C11
C_6_11	C6
